,regNum,currentContractStage,signDate,startDate,endDate,regionCode,fz,currencyCode,contractPrice,sup_name,sup_inn,sup_type,OKPD2,OKPD,prodPrice,prodQuantity,prodSum
303,1770420620120000054,EC,2020-09-07,2020-09-07,2020-12-31,77,44,RUB,560021.2,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МСК ПРИНТ""']",7734708174,U,58.19.13.120,,15.0,1.0,15.0
304,1770420620120000053,EC,2020-09-07,2020-09-07,2020-12-31,77,44,RUB,754160.61,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОРМА""']",7702433833,U,28.22.18.390,,21620.01,1.0,21620.01
305,1770420620120000057,EC,2020-09-07,2020-09-07,2020-12-31,77,44,RUB,12483552.25,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПОЛИКОМ""']",9718124841,U,31.01.12.190,,1634.33,30.0,49029.9
306,1770420620120000052,EC,2020-09-07,2020-09-07,2022-03-31,77,44,RUB,901900.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ТЕХНИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704115900,U,95.11.10.120,,450950.0,1.0,450950.0
307,1770420620120000051,EC,2020-09-02,2020-09-02,2020-12-31,77,44,RUB,603544.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНЦАЙЛЕНД""']",7726416643,U,,,12.44,48.0,597.12
308,1770420620120000049,EC,2020-08-26,2020-08-26,2020-12-31,77,44,RUB,22363.9,['ИП РУДЕНКО ГРИГОРИЙ ВЛАДИМИРОВИЧ'],054802378170,P,,,11.19,999.0,11178.81
309,1770420620120000050,EC,2020-08-26,2020-08-26,2020-12-31,77,44,RUB,648004.21,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНЦАЙЛЕНД""']",7726416643,U,,,39.36,1.0,39.36
310,1770420620120000048,EC,2020-08-21,2020-08-21,2020-11-30,77,44,RUB,26424603.51,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТРИУМФ""']",7707725276,U,41.20.10.120,,26424603.51,1.0,26424603.51
311,1770420620120000046,EC,2020-08-19,2020-08-19,2020-12-31,77,44,RUB,12139996.61,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРАМИТЕК""']",7728757423,U,,,1998156.99,1.0,1998156.99
312,1770420620120000047,EC,2020-08-19,2020-08-19,2020-12-31,77,44,RUB,666428.83,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАНЦАЙЛЕНД""']",7726416643,U,17.12.14.210,,879.37,60.0,52762.2
313,1770420620120000045,EC,2020-08-13,2020-08-13,2020-12-31,77,44,RUB,2900000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОНЕР-М""']",3812059067,U,26.20.40.190,,5280.9,100.0,528090.0
314,1770420620120000043,ET,2020-08-12,2020-08-12,2020-12-31,77,44,RUB,14800000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,56.21.19.000,,14800000.0,1.0,14800000.0
315,1770420620120000044,ET,2020-08-12,2020-08-12,2022-12-31,77,44,RUB,27500000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,55.10.10.000,,27500000.0,1.0,27500000.0
316,1770420620120000042,ET,2020-08-12,2020-08-12,2022-12-31,77,44,RUB,3930000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,56.21.19.000,,3930000.0,1.0,3930000.0
317,1770420620120000041,EC,2020-08-10,2020-08-10,2020-12-31,77,44,RUB,331341.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕРЭЯ""']",7726330805,U,22.19.72.000,,1487.46,1.0,1487.46
318,1770420620120000040,EC,2020-07-29,2020-07-29,2020-12-31,77,44,RUB,757758.8,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛТАЙМЕТАЛЛСЕРВИС""']",2223621855,U,25.99.21.114,,17973.93,1.0,17973.93
319,1770420620120000039,EC,2020-07-29,2020-07-29,2020-12-31,77,44,RUB,279846.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРЭС 1""']",2366012298,U,27.90.40.190,,307.69,499.0,153537.31
320,1770420620120000038,EC,2020-07-23,2020-07-23,2021-01-29,77,44,RUB,3399999.97,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВАЛОН""']",7743303375,U,28.23.23.000,,86349.33,9.0,777143.97
321,1770420620120000037,EC,2020-07-16,2020-07-16,2021-01-31,77,44,RUB,199449.6,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,17.23.13.141,,134.4,50.0,6720.0
322,1770420620120000036,EC,2020-07-14,2020-07-14,2022-01-31,77,44,RUB,23957610.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР БЕЗОПАСНОСТИ ИНФОРМАЦИИ""']",5054004240,U,62.02.30.000,,17550000.0,1.0,17550000.0
323,1770420620120000034,ET,2020-07-10,2020-07-10,2022-03-31,77,44,RUB,15000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,51.10.13.000,,15000000.0,1.0,15000000.0
324,1770420620120000035,ET,2020-07-10,2020-07-10,2022-03-31,77,44,RUB,50000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,51.10.13.000,,50000000.0,1.0,50000000.0
325,1770420620120000033,EC,2020-07-09,2020-07-09,2020-12-31,77,44,RUB,11239150.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАРАМИТЕК""']",7728757423,U,58.29.50.000,,260.0,240.0,62400.0
326,1770420620120000032,EC,2020-07-07,2020-07-07,2020-12-31,77,44,RUB,640500.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЗНАК""']",7810409620,U,13.92.22.110,,711.7,899.0,639818.3
327,1770420620120000031,EC,2020-07-06,2020-07-06,2020-12-31,77,44,RUB,486685.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕГУЛ М""']",5018185471,U,27.40.22.000,,1185.6,150.0,177840.0
328,1770420620120000028,EC,2020-06-30,2020-06-30,2020-12-31,77,44,RUB,42018.0,['ИП ДОРОФЕЕВА УЛЬЯНА ЮРЬЕВНА'],504602144836,P,26.52.14.000,,420.18,100.0,42018.0
329,1770420620120000029,EC,2020-06-30,2020-06-30,2022-03-31,77,44,RUB,3950000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ТЕХНИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704115900,U,95.11.10.120,,1975000.0,1.0,1975000.0
330,1770420620120000030,ET,2020-06-30,2020-06-30,2022-03-31,77,44,RUB,40000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,51.10.13.000,,40000000.0,1.0,40000000.0
331,1770420620120000027,ET,2020-06-25,2020-06-25,2020-12-31,77,44,RUB,800000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""М.СТРОЙ""']",7703369980,U,26.30.60.190,,844.14,,
332,1770420620120000026,ET,2020-06-16,2020-07-01,2021-01-29,77,44,RUB,25500000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""', 'ФИЛИАЛ ""МЕДИНЦЕНТР"" ГЛАВУПДК ПРИ МИД РОССИИ']",7704010978,U,86.21.10.130,,25500000.0,0.0,
333,1770420620120000025,EC,2020-06-15,2020-06-15,2021-01-29,77,44,RUB,303435600.0,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,17.23.13.143,,1653.6,10000.0,16536000.0
334,1770420620120000024,EC,2020-06-03,2020-06-03,2020-07-31,77,44,RUB,3037616.67,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ИЗДАТЕЛЬСТВО ""ПРОСВЕЩЕНИЕ""']",7715995942,U,,,505.78,307.0,155274.46
335,1770420620120000023,EC,2020-06-01,2020-06-01,2020-12-31,77,44,RUB,4086044.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФИКСИ""']",7704667562,U,,,248.3,1.0,248.3
336,1770420620120000022,ET,2020-06-01,2020-06-01,2021-01-29,77,44,RUB,2714000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ МИНИСТЕРСТВА ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704595082,U,14.12.99.200,,1686.74,,
337,1770420620120000021,EC,2020-05-28,2020-05-28,2021-01-29,77,44,RUB,4124973.6,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,18.12.11.000,,145.8,28292.0,4124973.6
338,1770420620120000020,ET,2020-05-27,2020-05-27,2022-03-31,77,44,RUB,2648934.0,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОЧТА РОССИИ""', 'УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ ПОЧТОВОЙ СВЯЗИ Г. МОСКВЫ']",7724490000,U,53.10.13.120,,2648934.0,1.0,2648934.0
339,1770420620120000019,EC,2020-05-21,2020-05-21,2020-05-31,77,44,RUB,450000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНДУСТРИЯ ЧИСТОТЫ СТОЛИЦА""']",7722646117,U,22.19.60.119,,1000.0,250.0,250000.0
340,1770420620120000018,EC,2020-05-13,2020-05-13,2020-05-31,77,44,RUB,392000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АЛЬЯНС""']",7720352908,U,21.20.10.159,,490.0,800.0,392000.0
341,1770420620120000017,EC,2020-05-07,2020-05-07,2020-12-31,77,44,RUB,140000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КАДРОВОЕ АГЕНТСТВО ""ДЖОБ ФОР АРАБИСТС""']",7722372667,U,74.30.11.000,,134.4,800.0,107520.0
342,1770420620120000015,EC,2020-04-27,2020-04-27,2020-12-31,77,44,RUB,690000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСВЕННОСТЬЮ ""КОДЕКС""']",5029218591,U,18.12.19.190,,330.4,1099.0,363109.6
343,1770420620120000016,ET,2020-04-23,2019-10-01,2022-03-31,77,44,RUB,6263730.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АВЕНТА ИНЖИНИРИНГ""']",7714433700,U,68.32.12.000,,6263730.0,1.0,6263730.0
344,1770420620120000014,EC,2020-04-22,2020-04-22,2020-06-30,77,44,RUB,298200.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""НОВОЧЕРКАССКИЙ ЗАВОД СМАЗОЧНЫХ МАТЕРИАЛОВ""']",9705103668,U,20.20.14.000,,712.0,180.0,128160.0
345,1770420620120000011,ET,2020-04-06,2020-04-06,2020-12-31,77,44,RUB,871100.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГСПОРТСЕРВИС""']",6658450722,U,82.30.11.000,,871100.0,1.0,871100.0
346,1770420620120000012,EC,2020-04-06,2020-04-06,2020-12-31,77,44,RUB,653640.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АПТЕЧКИ ПЕРВОЙ ПОМОЩИ ОТРАСЛЕВЫЕ МЕДИЦИНСКИЕ""']",7733865216,U,,,502.8,1300.0,653640.0
347,1770420620120000013,EC,2020-04-06,2020-04-06,2020-12-31,77,44,RUB,876975.0,['ИП ШАТАЛОВА ЖАННА СЕРГЕЕВНА'],621902013143,P,,,159.45,5500.0,876975.0
348,1770420620120000010,EC,2020-03-25,2020-03-25,2020-12-31,77,44,RUB,145300.0,['ИП ЛЕБЕДЕВ ИГОРЬ АНАТОЛЬЕВИЧ'],583605261093,P,13.92.29.190,,501.38,200.0,100276.0
349,1770420620120000009,ET,2020-03-17,2020-03-17,2020-12-31,77,44,RUB,543575.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДАВАЙ ПЕЧАТАТЬ""']",7704439502,U,32.99.59.000,,2174.3,250.0,543575.0
350,1770420620120000008,EC,2020-03-10,2020-03-10,2020-12-31,77,44,RUB,2869420.0,['ИП КУДРЯШОВ КОНСТАНТИН ЛЕОНИДОВИЧ'],212405747727,P,53.20.19.120,,16978.81656,169.0,2869420.0
351,1770420620120000007,ET,2020-02-27,2020-02-27,2020-06-30,77,44,RUB,25500000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""', 'ФИЛИАЛ МЕДИНЦЕНТР ГЛАВУПДК ПРИ МИД РОССИИ']",7704010978,U,86.21.10.130,,25500000.0,1.0,25500000.0
352,1770420620120000005,ET,2020-02-25,2020-02-25,2020-12-31,77,44,RUB,49530000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ЛЕЧЕБНО-ПРОФИЛАКТИЧЕСКОЕ УЧРЕЖДЕНИЕ ""ЛЕЧЕБНО-ОЗДОРОВИТЕЛЬНЫЙ ЦЕНТР МИНИСТЕРСТВА ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704560058,U,86.21.10.190,,49530000.0,1.0,49530000.0
353,1770420620120000006,EC,2020-02-25,2020-02-25,2020-12-31,77,44,RUB,48599987.4,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,17.23.13.143,,16.84,2885985.0,48599987.4
354,1770420620120000004,EC,2020-01-28,2020-01-28,2020-12-31,77,44,RUB,2476300.0,"['АКЦИОНЕРНОЕ ОБЩЕСТВО  ""HПО ОПЫТ""']",7714102360,U,63.99.10.120,,2476300.0,1.0,2476300.0
355,1770420620120000002,EC,2020-01-14,2020-01-14,2022-12-31,77,44,RUB,116764583.45,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРСЕР ИНЖИНИРИНГ""']",7721609433,U,62.01.11.000,,116764583.45,1.0,116764583.45
356,1770420620120000003,EC,2020-01-09,2020-01-09,2020-12-31,77,44,RUB,20965190.4,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,17.23.13.143,,134.4,60000.0,8064000.0
357,1770420620120000001,EC,2020-01-09,2020-01-09,2020-12-31,77,44,RUB,13875348.6,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОЗНАК""']",7813252159,U,18.12.11.000,,145.8,95167.0,13875348.6
358,1770420620119000113,ET,2019-12-30,2019-12-30,2021-12-31,77,44,RUB,6683040.0,"['ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОБИЛЬНЫЕ ТЕЛЕСИСТЕМЫ""']",7740000076,U,61.20.11.000,,6683040.0,,
359,1770420620119000107,ET,2019-12-26,2019-12-26,2020-12-31,77,44,RUB,4076400.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПРЕЗИДЕНТ-СЕРВИС"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ']",7730050504,U,52.23.11.000,,4076400.0,1.0,4076400.0
360,1770420620119000108,ET,2019-12-26,2019-12-26,2020-12-31,77,44,RUB,59241.0,"['ФИЛИАЛ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО УНИТАРНОГО ПРЕДПРИЯТИЯ ""ГЛАВНЫЙ ЦЕНТР СПЕЦИАЛЬНОЙ СВЯЗИ""', 'ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНЫЙ ЦЕНТР СПЕЦИАЛЬНОЙ СВЯЗИ""']",7717043113,U,53.20.11.110,,59241.0,1.0,59241.0
361,1770420620119000106,ET,2019-12-25,2019-12-25,2020-12-31,77,44,RUB,33800000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,56.21.19.000,,33800000.0,1.0,33800000.0
362,1770420620119000104,ET,2019-12-24,2019-12-24,2020-12-31,77,44,RUB,265200.0,['УПРАВЛЕНИЕ ПРАВИТЕЛЬСТВЕННОЙ СВЯЗИ СЛУЖБЫ СПЕЦИАЛЬНОЙ СВЯЗИ И ИНФОРМАЦИИ ФЕДЕРАЛЬНОЙ СЛУЖБЫ ОХРАНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ'],7702502780,U,61.10.13.000,,265200.0,1.0,265200.0
363,1770420620119000103,ET,2019-12-24,2020-01-01,2020-12-31,77,44,RUB,399723.0,"['ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЦЕНТРАЛЬНЫЙ ТЕЛЕГРАФ""']",7710146208,U,61.10.30.190,,399723.0,1.0,399723.0
364,1770420620119000109,EC,2019-12-24,2020-01-01,2022-03-31,77,44,RUB,44907400.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ТЕХНИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704115900,U,33.13.19.000,,44907400.0,1.0,44907400.0
365,1770420620119000112,E,2019-12-24,2019-12-24,2022-03-31,77,44,RUB,709130.0,"['ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕГАФОН""']",7812014560,U,61.20.11.000,,709130.0,,
366,1770420620119000111,EC,2019-12-24,2020-01-01,2022-03-31,77,44,RUB,224572634.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ТЕХНИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704115900,U,95.12.10.000,,224572634.0,1.0,224572634.0
367,1770420620119000110,EC,2019-12-24,2019-12-24,2022-03-31,77,44,RUB,24000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ТЕХНИЧЕСКИХ СИСТЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704115900,U,61.10.30.190,,24000000.0,1.0,24000000.0
368,1770420620119000101,ET,2019-12-23,2019-12-23,2019-12-31,77,44,RUB,15000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,51.10.13.000,,15000000.0,1.0,15000000.0
369,1770420620119000102,ET,2019-12-23,2019-12-23,2019-12-31,77,44,RUB,4000000.0,"['ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""']",7704010978,U,51.10.13.000,,4000000.0,1.0,4000000.0
370,1770420620119000105,EC,2019-12-23,2020-01-01,2020-12-31,77,44,RUB,993677.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛ-ПРЕСС ЛИДЕР""']",5032213956,U,46.49.22.000,,16276.12,1.0,16276.12
371,1770420620119000100,EC,2019-12-19,2020-01-01,2020-12-31,77,44,RUB,358023.9,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ СТРАХОВОЕ ОБЩЕСТВО ""ВЕРНА""']",7723011286,U,65.12.71.000,,2754.03,130.0,358023.9
372,1770420620119000097,ET,2019-12-16,2020-01-01,2020-12-31,77,44,RUB,4810491.6,['ГОСУДАРСТВЕННАЯ ФЕЛЬДЪЕГЕРСКАЯ СЛУЖБА РОССИЙСКОЙ ФЕДЕРАЦИИ'],7709133821,U,53.20.11.121,,4810491.6,1.0,4810491.6
373,1770420620119000098,ET,2019-12-16,2019-12-16,2019-12-31,77,44,RUB,800000.0,"['АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕМСТРОЙ-АЛЕКСС""']",7713161050,U,95.12.10.000,,5570.0,,
374,1770420620119000099,ET,2019-12-16,2020-01-01,2020-12-31,77,44,RUB,978846.0,['ИП ФИЛАТОВ АЛЕКСЕЙ АЛЕКСЕЕВИЧ'],780526099497,P,46.49.22.000,,16500.0,1.0,16500.0
375,1770420620119000096,EC,2019-12-11,2019-12-11,2019-12-31,77,44,RUB,7995000.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАШИНЕРИЯ""']",3301017652,U,26.30.23.000,,2500.0,1200.0,3000000.0
376,1770420620119000095,ET,2019-12-09,2019-12-09,2020-12-31,77,44,RUB,2965300.0,"['ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УРАЛ-ПРЕСС ЛИДЕР""']",5032213956,U,46.49.22.000,,10185.84,1.0,10185.84
